ID;Premise_Name;Premise_Address1;Premise_Address2;Premise_City;Premise_State;Premise_Zip;Premise_Phone;Hours_Of_Operation;Opening_Date;Closing_Date;Seats;Water;Sewage;Insp_Freq;Est_Group_Desc;Risk;Smoking_Allowed;Type_Description;Rpt_Area_Desc;Status;Transitional_Type_Desc;geolocation
156197;HYATT PLACE DURHAM/SOUTHPOINT;7840 NC HWY 751;;DURHAM;NC;27713;(919) 688-7800;;2014-07-28;;164;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;20 - Lodging;Lodging;ACTIVE;LODGING;35.90079, -78.9614728
159644;HYATT PLACE - POOL;8410 RENAISSANCE PARKWAY;;DURHAM;NC;27713;;;2014-08-22;;;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9023761, -78.9553754
159736;CARING HANDS SUPPLEMENTARY ENRICHMENT EDUCATION;4410 CHERRY BLOSSOM CIR;;DURHAM;NC;27713;(919) 763-2525;;2014-09-05;;2;5 - Municipal/Community;3 - Municipal/Community;1;;0;NO;43 - Residential Care;Residential Care;ACTIVE;N/A;35.942962, -78.929822
161565;LUCAS MIDDLE;923 SNOW HILL RD.;;DURHAM;NC;27712;(919) 560-3843;;2014-11-25;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;NO;44 - School Building;School Buildings;ACTIVE;N/A;36.109108, -78.886559
170731;CATERING BY GEORGE;2504 FAYETTEVILLE STREET;;DURHAM;NC;27707;(919) 956-7090;;2016-01-28;;30;5 - Municipal/Community;3 - Municipal/Community;3;Full-Service Restaurant;3;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9691532, -78.9028654
178908;WENDY'S 6312;3107 SHANNON RD.;;DURHAM;NC;27707;(620) 231-3390;;2016-08-03;;60;5 - Municipal/Community;3 - Municipal/Community;3;;3;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9678044, -78.9546031
179955;DELICIOUS FOOD DAILY INC;716 NINTH ST;;DURHAM;NC;27705;(919) 530-0076;;2016-09-15;;;5 - Municipal/Community;3 - Municipal/Community;2;;2;N/A;2 - Food Stands;Food Service;ACTIVE;FOOD;36.008423, -78.921811
180273;VERITAS COLLABORATIVE RTP MAIN KITCHEN;4024 STIRRUP CREEK DR;;DURHAM;NC;27603;(919) 908-9730;;2016-09-27;;78;5 - Municipal/Community;3 - Municipal/Community;4;Hospital;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9183575, -78.842243
57751;HAN DEE HUGOS  77;1203 W CLUB BLVD;;DURHAM;NC;27701;(919) 286-2276;;2004-05-26;;0;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;2 - Food Stands;Food Service;ACTIVE;FOOD;36.0166403, -78.9122476
57711;KROGER R 381 SEAFOOD;3825 S ROXBORO ST;;DURHAM;NC;27713;;;2003-03-03;;0;5 - Municipal/Community;3 - Municipal/Community;2;Seafood Department;2;N/A;2 - Food Stands;Food Service;ACTIVE;FOOD;35.9487424, -78.921455
55811;SARAH'S  EMPANADAS;5410-0 HWY 55;;DURHAM;NC;27713;(919) 544-2441;;1990-07-01;;100;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.8896949, -78.897126
56630;ARROWHEAD INN;106 MASON ROAD;;DURHAM;NC;27712;(919) 477-8430;;2001-11-08;;12;6 - On-Site Supply;4 - On-Site System;4;;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;36.11826, -78.903672
56928;BOCCI TRATTORIA & PIZZERIA;5850 FAYETTEVILLE RD;SUITE 106;DURHAM;NC;27713;(919) 206-4067;;2005-01-25;;135;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9199478, -78.9301811
56459;ORIENT GARDEN;202 WEST NC HWY 54;SUITE 401;DURHAM;NC;27713;(919) 972-8130;;1999-09-09;;55;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9125482, -78.9363925
59123;HOLMES CENTER CAMPUS HILLS PAR;2000 S ALSTON AVE;;DURHAM;NC;27703;(919) 560-4444;;1996-01-30;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.962403, -78.890398
59137;EMERALD FOREST APTS CLUBHSE PO;4512 EMERALD FOREST DR;;DURHAM;NC;27713;;;2001-08-20;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9039037, -78.9053086
59189;EDINBOROUGH AT THE PARK - INDOOR;200 EDINBOROUGH DR;;DURHAM;NC;27703;;;1999-01-04;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.8937048, -78.8466296
118943;ZAXBY'S;3820 N ROXBORO ROAD;;DURHAM;NC;27704;(919) 251-9650;;2013-06-03;;66;5 - Municipal/Community;3 - Municipal/Community;3;Fast Food Restaurant;3;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0553803, -78.9033564
118955;THOMPSON RIDGE;305 CONSTITUTION DRIVE;;DURHAM;NC;27705;;DAWN-DUSK;2013-05-22;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;36.0224294, -78.9691595
122014;OAK CREEK VILLAGE;4230 GARRETT RD;;DURHAM;NC;27707;(919) 489-2302;;2013-06-10;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;NO;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.9590011, -78.9773335
82916;GITHENS;4800 OLD CHAPEL HILL RD.;;DURHAM;NC;27707;(919) 560-3966;;2010-06-21;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.9449766, -78.9808994
59139;FOREST AT DUKE  THE;2701 PICKETT RD;;DURHAM;NC;27705;;;1996-01-30;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9737738, -78.9483332
173012;PAUL J RIZZO CONFERENCE CENTER;150 DUBOSE HOME LANE;;CHAPEL HILL;NC;27517;(919) 913-2098;;2016-03-31;;90;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9103688, -79.0048429
170973;GUNN PLASTIC SURGERY CENTER - SHANNON ANDREWS;300 CRUTCHFIELD ST.;;DURHAM;NC;27704;(919) 730-3449;9 AM - 5 PM, Monday through Friday, by appointment only.;2016-02-03;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;NO;61 - Tattoo Artists;Tattoo Establishments;ACTIVE;N/A;36.039125, -78.902795
169257;FOOD LION PRODUCE #274;4711 HOPE VALLEY ROAD;;DURHAM;NC;27712;(919) 493-2352;;2015-10-14;;;5 - Municipal/Community;3 - Municipal/Community;2;Produce Department and Salad Bar;2;N/A;2 - Food Stands;Food Service;ACTIVE;FOOD;35.9218424, -78.9557354
173378;DBAP RIGHT FIELD STAND BBQ;409 BLACKWELL ST;;DURHAM;NC;27701;(919) 687-6520;;2016-04-21;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;2 - Food Stands;Food Service;ACTIVE;FOOD;35.991585, -78.904016
169647;BROOK WOOD INN;2306 ELBA STREET AND 400 ELF STREET;;DURHAM;NC;27705;(919) 455-2325;;2015-11-03;;148;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;20 - Lodging;Lodging;ACTIVE;LODGING;36.0092122, -78.9360315
170317;BRIDGING THE GAP POPLAR;716 POPLAR ST;;DURHAM;NC;27703;(919) 641-8378;;2015-12-18;;3;5 - Municipal/Community;3 - Municipal/Community;1;;0;NO;43 - Residential Care;Residential Care;ACTIVE;N/A;35.962808, -78.801231
170983;DEVILS KRAFT HOUSE;406 CHAPEL DR;;DURHAM;NC;27708;(919) 660-3951;;2016-02-16;;150;5 - Municipal/Community;3 - Municipal/Community;4;;4;N/A;6 - Edu. Food Service;Food Service;ACTIVE;FOOD;36.001517, -78.9391734
169010;COMFORT INN;1816 HILLANDALE RD;;DURHAM;NC;27705;(919) 471-6100;;2015-10-06;;140;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;20 - Lodging;Lodging;ACTIVE;LODGING;36.030093, -78.9351
177788;ST. TITUS EPISCOPAL CHURCH;400 MOLINE ST.;;DURHAM;NC;27707;;;2016-06-24;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.9781469, -78.9024815
178293;LOVE N JOY CHILD ACADEMY;807 RIDGEWAY ST.;;DURHAM;NC;27701;;;2016-07-01;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.978684, -78.890353
181867;JB DUKE HOTEL FOODSERVICE;230 SCIENCE DRIVE;;DURHAM;NC;27708;(919) 660-6390;;2016-12-15;;200;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;N/A;6 - Edu. Food Service;Food Service;ACTIVE;FOOD;35.997155, -78.9465745
165038;SHEETZ;3314 HILLSBOROUGH ROAD;;DURHAM;NC;27705;(919) 973-4531;;2015-04-20;;24;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0185416, -78.9443619
165720;FAVORITA DE LOS HERMANOS;2300 CHAPEL HILL ROAD;;DURHAM;NC;27701;(919) 358-1059;;2015-05-20;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;3 - Mobile Food;Mobile Food;ACTIVE;FOOD;35.9830533, -78.9308026
167255;THE DOG HOUSE;931 N MIAMI BLVD;;DURHAM;NC;27703;(919) 682-3109;;2015-07-29;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;2 - Food Stands;Food Service;ACTIVE;FOOD;35.9917605, -78.86886
189412;TREYBURN REHABILITATION CENTER;2059 TORREDGE RD.;;DURHAM;NC;27712;(919) 368-6414;;2017-02-06;;132;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;40 - Rest/Nursing Homes;Institutions;ACTIVE;N/A;36.0981492, -78.8668205
58259;LA QUINTA INN AND SUITES  183;4414 CHAPEL HILL BLVD;;DURHAM;NC;27707;(919) 401-9660;;2006-05-12;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;20 - Lodging;Lodging;ACTIVE;LODGING;35.9454822, -78.9724505
165961;BERKSHIRE NINTH STREET APTS;749 NINTH STREET;;DURHAM;NC;27705;;DAWN TO DUSK;2015-05-06;;;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;36.0082241, -78.9240519
167882;TAQUERIA LA ESPERANZA #1;1028 HOLLOWAY STREET;;DURHAM;NC;27703;(919) 949-0920;;2015-08-24;;;5 - Municipal/Community;3 - Municipal/Community;2;;2;N/A;3 - Mobile Food;Mobile Food;ACTIVE;FOOD;35.9944665, -78.8819836
167203;PENDLETON APT.;314 WOODCREST ST.;;DURHAM;NC;27703;;;2015-07-23;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.9802746, -78.8504884
167191;BROWN CHAPEL;2420 SUNDIAL CIRCLE;;DURAHM;NC;27704;;;2015-07-22;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;36.036599, -78.863009
173505;CAJUN CAFE AND GRILL;1058 W CLUB BLVD. SUITE 548;;DURHAM;NC;27701;(917) 302-7977;;2016-04-26;;;5 - Municipal/Community;3 - Municipal/Community;4;Fast Food Restaurant;4;N/A;2 - Food Stands;Food Service;ACTIVE;FOOD;36.018111, -78.9102149
173212;LASHE LOVE;4711 HOPE VALLEY RD;;DURHAM;NC;27707;(919) 452-2890;wed-sat 11am-6pm;2016-04-14;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;61 - Tattoo Artists;Tattoo Establishments;ACTIVE;N/A;35.9207272, -78.9573299
179915;RAPHA HEALTHCARE SERVICES, LLC;4004 BEN FRANKLIN BLVD.;;DURHAM;NC;27704;(919) 471-5474;;2016-09-14;;10;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;48 - Adult Day Care;Adult Day Care;ACTIVE;N/A;36.044167, -78.8975449
171185;BRIGHT BEGINNINGS CHILD CARE;216 DAVIDSON AVE;;DURHAM;NC;27704;(919) 484-1888;;2016-03-01;;60;5 - Municipal/Community;3 - Municipal/Community;2;;0;NO;42 - Child Care;Day Care;ACTIVE;N/A;36.0182259, -78.888614
181236;RECOVERY CONNECTIONS OF DURHAM III;2016 COOK RD.;;DURHAM;NC;27713;(919) 251-9690;;2016-11-02;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;35.93404, -78.922965
171241;RISE BISCUITS & DONUTS;401 A FOSTER ST;;DURHAM;NC;27701;;;2016-03-02;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;2 - Food Stands;Food Service;ACTIVE;FOOD;35.9995394, -78.9017796
173783;GOOD IS GOOD;1101 W CHAPEL HILL ST;;DURHAM;NC;27701;(919) 294-8393;;2016-05-09;;;5 - Municipal/Community;3 - Municipal/Community;2;;2;N/A;2 - Food Stands;Food Service;ACTIVE;FOOD;35.9965963, -78.9158568
171039;NOSH SAMMICHES;2812 ERWIN ROAD;;DURHAM;NC;27705;(919) 616-5656;;2016-02-18;;;5 - Municipal/Community;3 - Municipal/Community;2;;2;N/A;3 - Mobile Food;Mobile Food;ACTIVE;FOOD;36.0069674, -78.946862
173995;STERLING;237 SHAKESPEARE DRIVE;;MORRISVILLE;NC;27560;;;2016-05-18;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.8901912, -78.8302422
177826;HOME 2 SUITES;3305 WATKINS ROAD;;DURHAM;NC;27707;;;2016-06-29;;;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.953428, -78.990848
57210;CIRCLE K STORE #8627;100 WOODCROFT PKWY;;DURHAM;NC;27713;(919) 544-6365;;1990-07-01;;0;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;2 - Food Stands;Food Service;ACTIVE;FOOD;35.9238635, -78.9269937
58486;LA PETITE ACADEMY;5115 HIGHGATE DRIVE;;DURHAM;NC;27713;(919) 544-0930;;1995-03-09;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;35.9110294, -78.945532
189820;RED ICE CATERING;1101 W CHAPEL HILL ST;;DURHAM;NC;27701;(919) 937-8658;;2017-02-27;;;5 - Municipal/Community;3 - Municipal/Community;2;;2;N/A;2 - Food Stands;Food Service;ACTIVE;FOOD;35.9965963, -78.9158568
59062;HOLLOW ROCK SWIM CLUB;5100 ERWIN ROAD;;DURHAM;NC;27707;;;1994-07-27;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;51 - Seasonal Wading Pool;Swimming Pools;ACTIVE;N/A;35.985325, -78.9948394
58506;MT ZION CHRISTIAN DAY CARE;3519 FAYETTEVILLE ST;;DURHAM;NC;27707;;;1994-08-25;;188;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;35.9563817, -78.9066987
58527;TREASURES OF JOY DAY CARE;3528 ARLINGTON PLACE;;DURHAM;NC;27707;;;1994-11-07;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;35.9552739, -78.9079664
79599;FINSBURY AT DAVIS PARK;350 FINSBURY STREET;;DURHAM;NC;27703;;;2009-09-29;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.8822719, -78.8649346
164311;OAK CITY FISH AND CHIPS1;1102 HOLLOWAY STREET;;DURHAM;NC;27703;(336) 587-1852;;2015-03-16;08-DEC-2015;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;3 - Mobile Food;Mobile Food;ACTIVE;FOOD;35.9942497, -78.8816627
161131;GUANAJUATO DE DURHAM;2103 N ROXBORO ST;;DURHAM;NC;27704;(919) 323-2781;;2014-10-29;;40;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0175852, -78.890013
56616;AMF DURHAM LANES;4508 CHAPEL HILL BLVD;;DURHAM;NC;27707;(919) 489-9154;;2001-10-24;;40;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9445639, -78.9738139
57078;FIREHOUSE SUBS;5319 NEW HOPE COMMONS;;DURHAM;NC;27707;(919) 489-2900;;2007-01-31;;50;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9541387, -78.9939346
180569;DOGSTAR TATTOO - DANIEL K. MACNEAL;807 E. MAIN ST.;;DURHAM;NC;27701;(919) 682-0000;12-9 pm;2016-10-06;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;61 - Tattoo Artists;Tattoo Establishments;ACTIVE;N/A;35.9908126, -78.8902944
179177;ACTON ACADEMY DURHAM;1201 W WOODCROFT PKWY;;DURHAM;NC;27713;(919) 522-3903;;2016-08-16;;;5 - Municipal/Community;3 - Municipal/Community;1;Elementary School;0;NO;44 - School Building;School Buildings;ACTIVE;N/A;35.9216127, -78.9507036
59232;DUKE CENTER FOR LIVING - SPA;3475 ERWIN ROAD;P O BOX 3022 DUMC;DURHAM;NC;27710;;;1996-01-30;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;55 - Year-Round Spa;Swimming Pools;ACTIVE;N/A;36.0004918, -78.9554085
164096;TRUE FLAVORS;5410 NC55 SUITE AJ;;DURHAM;NC;27713;(919) 316-7978;;2015-03-02;;36;5 - Municipal/Community;3 - Municipal/Community;4;;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.889646, -78.8971134
155399;NORTHERN HIGH SCHOOL ACADEMY;117 TOM WILKINSON RD.;;DURHAM;NC;27712;(919) 560-3956;;2014-06-30;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;NO;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;36.0938209, -78.9118029
155400;OAK GROVE ACADEMICS;3810 WAKE FOREST HIGHWAY;;DURHAM;NC;27703;;;2014-06-16;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;NO;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.979946, -78.819459
59011;COURTYARD BY MARRIOTT RTP POOL;301 RESIDENCE INN BLVD;;DURHAM;NC;27713;;;2004-06-24;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9047256, -78.8958006
59018;EXTENDED STAY AMERICA  #1570;4610 S MIAMI BLVD;;DURHAM;NC;27703;;;1999-08-10;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.8946042, -78.8481057
59000;ROCK QUARRY PARK POOL;600 W MURRAY AVE;;DURHAM;NC;27704;;;1995-08-31;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;36.0294235, -78.9014927
153120;EMPIRE EATS CATERING RED AC46414;321 W GEER ST;;DURHAM;NC;27701;(919) 282-3748;;2014-03-11;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;3 - Mobile Food;Mobile Food;ACTIVE;FOOD;36.0035359, -78.8996989
156018;SLEEP INN DURHAM FOOD SERVICE;5208 PAGE ROAD;;DURHAM;NC;27703;(919) 993-3393;;2014-07-16;;22;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.8818934, -78.8421359
164337;JIMMY JOHN'S GOURMET SANDWICH SHOP;3219 WATKINS ROAD;;DURHAM;NC;27707;(919) 472-0506;;2015-03-17;;40;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9530728, -78.99205
156445;BAM POW CHOW;1102 HOLLOWAY ST;;DURHAM;NC;27701;(919) 473-6177;;2014-08-13;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;3 - Mobile Food;Mobile Food;ACTIVE;FOOD;35.9942497, -78.8816627
159842;ICHIBAN HIBACHI SUPREME BUFFET;2000 AVONDALE DR;;DURHAM;NC;27704;(919) 220-6688;;2014-09-10;;276;5 - Municipal/Community;3 - Municipal/Community;4;;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0165379, -78.8849457
159987;CAROLINA DUKE INN;2517 GUESS RD;;DURHAM;NC;27705;(919) 225-1432;;2014-09-10;;100;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;20 - Lodging;Lodging;ACTIVE;LODGING;36.025819, -78.924002
61617;BRIGHTLEAF CLUB;2003 COPPERLEAF PARKWAY;;DURHAM;NC;27703;(919) 251-8258;;2008-07-17;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.948119, -78.8228178
62738;JIMMY JOHN'S;1125 W HWY 54 STE 802;;DURHAM;NC;27713;(919) 419-7111;;2008-09-30;;44;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9191846, -78.9596634
63066;SUBWAY 11138;1000 N. MIAMI BLVD;;DURHAM;NC;27703;(919) 687-2771;;2008-10-10;;30;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9937206, -78.8680512
62028;CARE MIND HOME;617 SYBIL DR;;DURHAM;NC;27703;(919) 294-4095;;2008-08-15;;4;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;35.979407, -78.846152
62246;LITTLE ENGINE ACADEMY;2713 ROXBORO RD.;;DURHAM;NC;27704;(919) 220-2665;;2008-09-30;;37;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;36.0256878, -78.8901686
59246;MILLENNIUM HOTEL SPA;2800 CAMPUS WALK AVE;;DURHAM;NC;27705;;;1996-01-30;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;55 - Year-Round Spa;Swimming Pools;ACTIVE;N/A;36.0111429, -78.953045
59253;COPPER MILL APTS;5140 COPPERRIDGE DR;;DURHAM;NC;27707;;;1998-07-08;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;55 - Year-Round Spa;Swimming Pools;ACTIVE;N/A;35.9177954, -78.9646144
69135;LANDING AT SOUTHPOINT - SPA;7250 HWY 751  UNIT 3000;;DURHAM;NC;27713;;;2009-04-23;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;52 - Seasonal Spa;Swimming Pools;ACTIVE;N/A;35.8397739, -78.9630084
105898;HILLANDALE ELEMENTARY SCHOOL PRE K;2730 HILLANDALE RD;;DURHAM;NC;27705;(919) 560-3924;;2012-08-22;;15;5 - Municipal/Community;3 - Municipal/Community;2;;0;NO;42 - Child Care;Day Care;ACTIVE;N/A;36.052487, -78.932664
115880;PING PONG;5400 S MIAMI BLVD SUITE 132;;DURHAM;NC;27703;(919) 941-2880;;2013-01-14;;76;5 - Municipal/Community;3 - Municipal/Community;4;Fast Food Restaurant;4;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.8822361, -78.8511586
106962;(G&J) NOT JUST A BAKERY;1101 W CHAPEL HILL ST;;DURHAM;NC;27701;(919) 282-2139;;2012-10-10;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;2 - Food Stands;Food Service;ACTIVE;FOOD;35.9965963, -78.9158568
114484;MERCK DURHAM CAFETERIA;5325 OLD OXFORD RD;;DURHAM;NC;27712;(919) 884-4378;;2012-12-11;;94;5 - Municipal/Community;3 - Municipal/Community;4;;4;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;36.1116684, -78.8450932
118942;CURRY POINT EXPRESS;5400 S MIAMI BLVD;;DURHAM;NC;27703;(919) 474-7447;;2013-05-29;;58;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.8822361, -78.8511586
116909;THE LITTLE DIPPER;905 W MAIN STREET;;DURHAM;NC;27701;(919) 908-1023;;2013-04-16;;98;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9998819, -78.910101
121994;CITY OF JOY MINISTRIES-OPEN SITE;2000 CHAPEL HILL ROAD;;DURHAM;NC;27707;(919) 564-7426;10:00 am-11:30 am  01:00 pm-03:00 pm;2013-06-24;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;NO;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.9874738, -78.9279668
121996;LOS PENTESCOSTAL CHURCH;2125 E. GEER STREET;;DURHAM;NC;27703;(919) 596-9543;10:30 am-11:30 am 12:00 pm-01:30 pm;2013-06-10;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;NO;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;36.023297, -78.847967
151381;TAQUERIA SAN PABLITO;2104 ANGIER AVE JOE’S COMMISSARY;;DURHAM;NC;27703;(919) 824-1140;;2013-10-30;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;3 - Mobile Food;Mobile Food;ACTIVE;FOOD;35.9819333, -78.8777813
189732;HASSELL AFL HOME;3112 BLUE HILL LANE;;DURHAM;NC;27703;(919) 669-7949;;2017-02-23;;3;6 - On-Site Supply;4 - On-Site System;1;;0;NO;43 - Residential Care;Residential Care;ACTIVE;N/A;35.9251829, -78.76979
189739;MAYBELLES;406 BLACKWELL ST STE 105;;DURHAM;NC;27707;(984) 219-6345;;2017-02-22;;75;5 - Municipal/Community;3 - Municipal/Community;2;;2;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9923679, -78.9050984
169255;FOOD LION PRODUCE  885;4900 NC HWY 55 SUITE 300;;DURHAM;NC;27713;(919) 544-4180;;2015-10-14;;;5 - Municipal/Community;3 - Municipal/Community;2;Produce Department and Salad Bar;2;N/A;2 - Food Stands;Food Service;ACTIVE;FOOD;35.8992247, -78.8985816
